mavpackettype,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
RC_CHANNELS_RAW,110891144,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110911,0,172,992,1219,1383,172,172,172,1811,255,10967,-7704,16322,-984,-863,-7583,-90,-73,-344,0,1024,1407,1808,6,2454,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,110911142,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110911,0,172,992,1219,1383,172,172,172,1811,255,-2908,12849,19332,350,1140,-8254,-95,-73,-342,0,1008,1407,1808,6,2454,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,110911142,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110911,1,172,992,1219,1383,172,172,172,1811,255,-2908,12849,19332,350,1140,-8254,-95,-73,-342,0,1008,2092,1445,-3,2451,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,110911142,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110931,0,172,992,1219,1383,172,172,172,1811,255,-2908,12849,19332,350,1140,-8254,-95,-73,-342,0,1008,2092,1445,-3,2451,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,110931145,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110931,0,172,992,1219,1383,172,172,172,1811,255,-4802,-4984,18464,236,-995,-7240,-69,-71,-322,0,1024,2092,1445,-3,2451,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,110931145,3,369932461,-1220606098,0,65535,65535,191,35136,255,0,0,0,0,0,0,110931,1,172,992,1219,1383,172,172,172,1811,255,-4802,-4984,18464,236,-995,-7240,-69,-71,-322,0,1024,1432,1886,1,2451,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,110947009,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110931,1,172,992,1219,1383,172,172,172,1811,255,-4802,-4984,18464,236,-995,-7240,-69,-71,-322,0,1024,1432,1886,1,2451,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,110947009,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110951,0,172,992,1219,1383,172,172,172,1811,255,-4802,-4984,18464,236,-995,-7240,-69,-71,-322,0,1024,1432,1886,1,2451,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,110951149,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110951,0,172,992,1219,1383,172,172,172,1811,255,17553,-2185,19355,-353,475,-7798,-58,-71,-354,0,976,1432,1886,1,2451,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,110951149,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110951,1,172,992,1219,1383,172,172,172,1811,255,17553,-2185,19355,-353,475,-7798,-58,-71,-354,0,976,1838,1356,2,2450,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,110951149,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110971,0,172,992,1219,1383,172,172,172,1811,255,17553,-2185,19355,-353,475,-7798,-58,-71,-354,0,976,1838,1356,2,2450,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,110971145,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110971,0,172,992,1219,1383,172,172,172,1811,255,-6011,-7882,17137,-210,500,-7462,-48,-105,-359,0,880,1838,1356,2,2450,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,110971145,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110971,1,172,992,1219,1383,172,172,172,1811,255,-6011,-7882,17137,-210,500,-7462,-48,-105,-359,0,880,1737,1287,0,2447,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,110971145,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110991,0,172,992,1219,1383,172,172,172,1811,255,-6011,-7882,17137,-210,500,-7462,-48,-105,-359,0,880,1737,1287,0,2447,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,110991144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110991,0,172,992,1219,1383,172,172,172,1811,255,76,-934,7489,-999,75,-8036,-73,-96,-350,0,976,1737,1287,0,2447,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,110991144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110991,1,172,992,1219,1383,172,172,172,1811,255,76,-934,7489,-999,75,-8036,-73,-96,-350,0,976,1489,1858,2,2449,-1,-1,-1,-1,10,0,192,0,3,3
HEARTBEAT,110991144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,110991,1,172,992,1219,1383,172,172,172,1811,255,76,-934,7489,-999,75,-8036,-73,-96,-350,0,976,1489,1858,2,2449,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,110991144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111011,0,172,992,1219,1383,172,172,172,1811,255,76,-934,7489,-999,75,-8036,-73,-96,-350,0,976,1489,1858,2,2449,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111011144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111011,0,172,992,1219,1383,172,172,172,1811,255,-623,-3152,29478,829,532,-7910,-60,-106,-333,0,880,1489,1858,2,2449,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111011144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111011,1,172,992,1219,1383,172,172,172,1811,255,-623,-3152,29478,829,532,-7910,-60,-106,-333,0,880,2028,1399,-3,2445,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111011144,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111031,0,172,992,1219,1383,172,172,172,1811,255,-623,-3152,29478,829,532,-7910,-60,-106,-333,0,880,2028,1399,-3,2445,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111031141,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111031,0,172,992,1219,1383,172,172,172,1811,255,12727,-1675,14549,-1128,624,-8013,-49,-113,-323,0,1008,2028,1399,-3,2445,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111031141,3,369932476,-1220606091,0,65535,65535,189,166,255,0,0,0,0,0,0,111031,1,172,992,1219,1383,172,172,172,1811,255,12727,-1675,14549,-1128,624,-8013,-49,-113,-323,0,1008,1419,1829,5,2448,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,111048009,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111031,1,172,992,1219,1383,172,172,172,1811,255,12727,-1675,14549,-1128,624,-8013,-49,-113,-323,0,1008,1419,1829,5,2448,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111048009,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111051,0,172,992,1219,1382,172,172,172,1811,255,12727,-1675,14549,-1128,624,-8013,-49,-113,-323,0,1008,1419,1829,5,2448,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111051152,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111051,0,172,992,1219,1382,172,172,172,1811,255,-3619,-2708,14653,80,164,-7271,-44,-118,-343,0,976,1419,1829,5,2448,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111051152,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111051,1,172,992,1219,1382,172,172,172,1811,255,-3619,-2708,14653,80,164,-7271,-44,-118,-343,0,976,1985,1381,4,2450,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111051152,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111071,0,172,992,1219,1382,172,172,172,1811,255,-3619,-2708,14653,80,164,-7271,-44,-118,-343,0,976,1985,1381,4,2450,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111071146,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111071,0,172,992,1219,1382,172,172,172,1811,255,-6233,8509,16524,-326,50,-7591,-37,-127,-361,0,976,1985,1381,4,2450,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111071146,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111071,1,172,992,1219,1382,172,172,172,1811,255,-6233,8509,16524,-326,50,-7591,-37,-127,-361,0,976,1586,1310,0,2445,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111071146,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111091,0,172,992,1219,1381,172,172,172,1811,255,-6233,8509,16524,-326,50,-7591,-37,-127,-361,0,976,1586,1310,0,2445,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111091148,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111091,0,172,992,1219,1381,172,172,172,1811,255,11196,10131,8615,236,612,-7878,-46,-121,-353,0,1056,1586,1310,0,2445,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111091148,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111091,1,172,992,1219,1381,172,172,172,1811,255,11196,10131,8615,236,612,-7878,-46,-121,-353,0,1056,1625,1769,1,2452,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111091148,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111111,0,172,992,1219,1380,172,172,172,1811,255,11196,10131,8615,236,612,-7878,-46,-121,-353,0,1056,1625,1769,1,2452,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111111142,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111111,0,172,992,1219,1380,172,172,172,1811,255,-11158,-10461,21886,526,-222,-7526,-54,-121,-348,0,976,1625,1769,1,2452,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111111142,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111111,1,172,992,1219,1380,172,172,172,1811,255,-11158,-10461,21886,526,-222,-7526,-54,-121,-348,0,976,1831,1425,2,2452,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111111142,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111131,0,172,992,1219,1379,172,172,172,1811,255,-11158,-10461,21886,526,-222,-7526,-54,-121,-348,0,976,1831,1425,2,2452,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111131141,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111131,0,172,992,1219,1379,172,172,172,1811,255,2045,1173,10782,-1849,-1978,-7250,-36,-128,-343,0,944,1831,1425,2,2452,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111131141,3,369932491,-1220606080,0,65535,65535,188,1214,255,0,0,0,0,0,0,111131,1,172,992,1219,1379,172,172,172,1811,255,2045,1173,10782,-1849,-1978,-7250,-36,-128,-343,0,944,1431,1737,5,2461,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,111149008,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111131,1,172,992,1219,1379,172,172,172,1811,255,2045,1173,10782,-1849,-1978,-7250,-36,-128,-343,0,944,1431,1737,5,2461,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111149008,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111151,0,172,992,1219,1362,172,172,172,1811,255,2045,1173,10782,-1849,-1978,-7250,-36,-128,-343,0,944,1431,1737,5,2461,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111151155,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111151,0,172,992,1219,1362,172,172,172,1811,255,-5330,8993,25618,204,125,-8485,-26,-152,-353,0,944,1431,1737,5,2461,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111151155,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111151,1,172,992,1219,1362,172,172,172,1811,255,-5330,8993,25618,204,125,-8485,-26,-152,-353,0,944,2095,1610,3,2463,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111151155,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111171,0,172,992,1219,1348,172,172,172,1811,255,-5330,8993,25618,204,125,-8485,-26,-152,-353,0,944,2095,1610,3,2463,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111171142,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111171,0,172,992,1219,1348,172,172,172,1811,255,-8021,16413,15082,-70,-108,-8064,-7,-162,-350,0,1024,2095,1610,3,2463,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111171142,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111171,1,172,992,1219,1348,172,172,172,1811,255,-8021,16413,15082,-70,-108,-8064,-7,-162,-350,0,1024,1465,1384,2,2464,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111171142,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111191,0,172,992,1219,1348,172,172,172,1811,255,-8021,16413,15082,-70,-108,-8064,-7,-162,-350,0,1024,1465,1384,2,2464,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111191144,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111191,0,172,992,1219,1348,172,172,172,1811,255,-19170,4,2642,762,94,-8615,5,-152,-348,0,976,1465,1384,2,2464,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111191144,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111191,1,172,992,1219,1348,172,172,172,1811,255,-19170,4,2642,762,94,-8615,5,-152,-348,0,976,1803,1839,-8,2464,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111191144,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111211,0,172,992,1219,1363,172,172,172,1811,255,-19170,4,2642,762,94,-8615,5,-152,-348,0,976,1803,1839,-8,2464,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111211147,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111211,0,172,992,1219,1363,172,172,172,1811,255,4422,-6446,22433,609,387,-8410,-2,-162,-348,0,1024,1803,1839,-8,2464,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111211147,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111211,1,172,992,1219,1363,172,172,172,1811,255,4422,-6446,22433,609,387,-8410,-2,-162,-348,0,1024,1621,1548,13,2473,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111211147,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111231,0,172,992,1219,1363,172,172,172,1811,255,4422,-6446,22433,609,387,-8410,-2,-162,-348,0,1024,1621,1548,13,2473,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111231146,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111231,0,172,992,1219,1363,172,172,172,1811,255,19840,-15349,23710,1685,-9,-8267,9,-168,-344,0,960,1621,1548,13,2473,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111231146,3,369932513,-1220606046,0,65535,65535,183,3595,255,0,0,0,0,0,0,111231,1,172,992,1219,1363,172,172,172,1811,255,19840,-15349,23710,1685,-9,-8267,9,-168,-344,0,960,1532,1712,19,2478,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,111250009,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111231,1,172,992,1219,1363,172,172,172,1811,255,19840,-15349,23710,1685,-9,-8267,9,-168,-344,0,960,1532,1712,19,2478,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111250009,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111251,0,172,992,1219,1365,172,172,172,1811,255,19840,-15349,23710,1685,-9,-8267,9,-168,-344,0,960,1532,1712,19,2478,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111251153,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111251,0,172,992,1219,1365,172,172,172,1811,255,5360,10050,14410,-1213,-1330,-6891,19,-168,-356,0,976,1532,1712,19,2478,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111251153,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111251,1,172,992,1219,1365,172,172,172,1811,255,5360,10050,14410,-1213,-1330,-6891,19,-168,-356,0,976,2024,1608,8,2455,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111251153,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111271,0,172,992,1219,1368,172,172,172,1811,255,5360,10050,14410,-1213,-1330,-6891,19,-168,-356,0,976,2024,1608,8,2455,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111271141,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111271,0,172,992,1219,1368,172,172,172,1811,255,-26212,14990,19650,-752,-489,-6549,26,-176,-360,0,944,2024,1608,8,2455,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111271141,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111271,1,172,992,1219,1368,172,172,172,1811,255,-26212,14990,19650,-752,-489,-6549,26,-176,-360,0,944,1425,1264,-9,2434,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111271141,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111291,0,172,992,1219,1368,172,172,172,1811,255,-26212,14990,19650,-752,-489,-6549,26,-176,-360,0,944,1425,1264,-9,2434,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111291143,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111291,0,172,992,1219,1368,172,172,172,1811,255,6739,31731,14379,1612,2809,-7660,36,-169,-340,0,944,1425,1264,-9,2434,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111291143,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111291,1,172,992,1219,1368,172,172,172,1811,255,6739,31731,14379,1612,2809,-7660,36,-169,-340,0,944,1925,1624,18,2447,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111291143,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111311,0,172,992,1218,1368,172,172,172,1811,255,6739,31731,14379,1612,2809,-7660,36,-169,-340,0,944,1925,1624,18,2447,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111311145,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111311,0,172,992,1218,1368,172,172,172,1811,255,-27906,-16883,22752,-521,959,-6975,52,-176,-333,0,1008,1925,1624,18,2447,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111311145,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111311,1,172,992,1218,1368,172,172,172,1811,255,-27906,-16883,22752,-521,959,-6975,52,-176,-333,0,1008,1517,1591,-23,2446,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111311145,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111331,0,172,992,1218,1367,172,172,172,1811,255,-27906,-16883,22752,-521,959,-6975,52,-176,-333,0,1008,1517,1591,-23,2446,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,111331146,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111331,0,172,992,1218,1367,172,172,172,1811,255,15809,8927,2552,2091,436,-7087,53,-178,-337,0,960,1517,1591,-23,2446,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,111331146,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111331,1,172,992,1218,1367,172,172,172,1811,255,15809,8927,2552,2091,436,-7087,53,-178,-337,0,960,1667,1517,-25,2400,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,111331146,3,369932520,-1220606025,0,65535,65535,186,4813,255,0,0,0,0,0,0,111351,0,172,992,1218,1367,172,172,172,1811,255,15809,8927,2552,2091,436,-7087,53,-178,-337,0,960,1667,1517,-25,2400,-1,-1,-1,-1,10,0,192,0,3,3
