mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,253302209,-122,-563,16662,-67,43,17,399,225,269,0,3488
RAW_IMU,253323208,-119,-657,16623,-62,64,8,394,213,277,0,3584
RAW_IMU,253344209,-180,-650,16606,-57,58,32,396,215,272,0,3584
RAW_IMU,253365211,-183,-657,16580,-57,62,7,400,207,271,0,3520
RAW_IMU,253386209,-84,-614,16620,-80,48,16,390,219,263,0,3520
RAW_IMU,253407211,-111,-640,16664,-71,53,25,395,219,266,0,3488
RAW_IMU,253428210,-112,-689,16612,-69,58,35,400,211,271,0,3552
RAW_IMU,253449208,-113,-691,16584,-59,59,10,395,216,261,0,3552
RAW_IMU,253470210,-52,-630,16622,-76,55,28,392,214,268,0,3584
RAW_IMU,253491208,-140,-642,16672,-64,52,5,390,216,258,0,3552
RAW_IMU,253512212,-137,-679,16582,-47,45,10,396,222,267,0,3600
RAW_IMU,253533210,-194,-655,16568,-76,64,15,401,227,260,0,3488
RAW_IMU,253554208,-126,-685,16626,-67,61,21,404,227,277,0,3552
RAW_IMU,253575211,-144,-683,16642,-69,52,25,396,220,272,0,3536
RAW_IMU,253596209,-71,-595,16622,-66,49,31,395,219,263,0,3536
RAW_IMU,253617215,-66,-636,16610,-56,59,17,392,226,261,0,3584
RAW_IMU,253638209,-140,-680,16641,-79,52,17,399,222,260,0,3584
RAW_IMU,253659211,-216,-691,16620,-54,43,15,407,222,267,0,3536
RAW_IMU,253680209,-117,-585,16640,-46,58,12,404,217,267,0,3584
RAW_IMU,253701211,-120,-664,16635,-71,57,11,400,219,271,0,3440
RAW_IMU,253722208,-84,-664,16582,-68,56,-6,394,213,269,0,3536
RAW_IMU,253743210,-128,-728,16720,-53,59,8,388,220,264,0,3584
RAW_IMU,253764208,-153,-545,16612,-60,65,20,404,217,274,0,3584
RAW_IMU,253785210,-85,-640,16606,-58,56,17,404,220,272,0,3584
RAW_IMU,253806208,-105,-653,16655,-68,52,9,404,220,264,0,3424
RAW_IMU,253827209,-113,-637,16597,-72,62,32,395,209,266,0,3536
RAW_IMU,253848211,-88,-636,16598,-45,61,21,396,213,257,0,3536
RAW_IMU,253869209,-106,-671,16662,-54,55,24,408,226,268,0,3600
RAW_IMU,253890211,-122,-681,16597,-50,58,38,405,216,263,0,3536
RAW_IMU,253911209,-64,-634,16555,-51,65,14,409,215,264,0,3520
RAW_IMU,253932208,-127,-600,16491,-76,56,22,401,217,274,0,3600
RAW_IMU,253953210,-125,-679,16581,-57,51,25,399,222,264,0,3520
RAW_IMU,253974208,-83,-709,16642,-50,55,13,395,214,273,0,3600
RAW_IMU,253995210,-80,-661,16597,-58,51,15,400,211,271,0,3488
